elapsed_ms,t_elapsed_s,accel_mag_g
115036,115.036,0.00438589
115055,115.055,0.00438658
115073,115.073,0.00438724
115091,115.091,0.0043879
115109,115.109,0.00438856
115127,115.127,0.00438922
115145,115.145,0.00438987
115164,115.164,0.00439057
115182,115.182,0.00439122
115200,115.2,0.00439188
115218,115.218,0.00439254
115236,115.236,0.00439319
115255,115.255,0.00439389
115273,115.273,0.00439454
115291,115.291,0.0043952
115309,115.309,0.00439585
115327,115.327,0.00439651
115345,115.345,0.00439716
115364,115.364,0.00439785
115382,115.382,0.00439851
115400,115.4,0.00439916
115418,115.418,0.00439982
115436,115.436,0.00440047
115455,115.455,0.00440116
115473,115.473,0.00440181
115491,115.491,0.00440247
115509,115.509,0.00440312
115527,115.527,0.00440377
115545,115.545,0.00440442
115564,115.564,0.00440511
115582,115.582,0.00440577
115600,115.6,0.00440642
115618,115.618,0.00440707
115636,115.636,0.00440772
115655,115.655,0.00440841
115673,115.673,0.00440906
115691,115.691,0.00440971
115709,115.709,0.00441036
115727,115.727,0.00441101
115745,115.745,0.00441166
115764,115.764,0.00441235
115782,115.782,0.004413
115800,115.8,0.00441365
115818,115.818,0.0044143
115836,115.836,0.00441494
115855,115.855,0.00441563
115873,115.873,0.00441628
115891,115.891,0.00441693
115909,115.909,0.00441757
115927,115.927,0.00441822
115945,115.945,0.00441887
115964,115.964,0.00441955
115982,115.982,0.0044202
116000,116,0.00442085
116018,116.018,0.00442149
116036,116.036,0.00442214
116055,116.055,0.00442282
116073,116.073,0.00442347
116091,116.091,0.00442412
116109,116.109,0.00442476
116127,116.127,0.00442541
116145,116.145,0.00442605
116164,116.164,0.00442673
116182,116.182,0.00442738
116200,116.2,0.00442802
116218,116.218,0.00442867
116236,116.236,0.00442931
116255,116.255,0.00442999
116273,116.273,0.00443064
116291,116.291,0.00443128
116309,116.309,0.00443192
116327,116.327,0.00443257
116345,116.345,0.00443321
116364,116.364,0.00443389
116382,116.382,0.00443453
116400,116.4,0.00443517
116418,116.418,0.00443581
116436,116.436,0.00443645
116455,116.455,0.00443713
116473,116.473,0.00443777
116491,116.491,0.00443841
116509,116.509,0.00443906
116527,116.527,0.0044397
116545,116.545,0.00444034
116564,116.564,0.00444101
116582,116.582,0.00444165
116600,116.6,0.00444229
116618,116.618,0.00444293
116636,116.636,0.00444357
116655,116.655,0.00444425
116673,116.673,0.00444488
116691,116.691,0.00444552
116709,116.709,0.00444616
116727,116.727,0.0044468
116745,116.745,0.00444744
116764,116.764,0.00444811
116782,116.782,0.00444875
116800,116.8,0.00444939
116818,116.818,0.00445002
116836,116.836,0.00445066
116855,116.855,0.00445133
116873,116.873,0.00445197
116891,116.891,0.0044526
116909,116.909,0.00445324
116927,116.927,0.00445388
116945,116.945,0.00445451
116964,116.964,0.00445518
116982,116.982,0.00445582
117000,117,0.00445645
117018,117.018,0.00445709
117036,117.036,0.00445772
117055,117.055,0.00445839
117073,117.073,0.00445902
117091,117.091,0.00445966
117109,117.109,0.00446029
117127,117.127,0.00446092
117145,117.145,0.00446156
117164,117.164,0.00446223
117182,117.182,0.00446286
117200,117.2,0.00446349
117218,117.218,0.00446412
117236,117.236,0.00446476
117255,117.255,0.00446542
117273,117.273,0.00446605
117291,117.291,0.00446668
117309,117.309,0.00446732
117327,117.327,0.00446795
117345,117.345,0.00446858
117364,117.364,0.00446924
117382,117.382,0.00446987
117400,117.4,0.0044705
117418,117.418,0.00447113
117436,117.436,0.00447176
117455,117.455,0.00447243
117473,117.473,0.00447305
117491,117.491,0.00447368
117509,117.509,0.00447431
117527,117.527,0.00447494
117545,117.545,0.00447557
117564,117.564,0.00447623
117582,117.582,0.00447686
117600,117.6,0.00447749
117618,117.618,0.00447811
117636,117.636,0.00447874
117655,117.655,0.0044794
117673,117.673,0.00448003
117691,117.691,0.00448065
117709,117.709,0.00448128
117727,117.727,0.00448191
117745,117.745,0.00448253
117764,117.764,0.00448319
117782,117.782,0.00448382
117800,117.8,0.00448444
117818,117.818,0.00448507
117836,117.836,0.00448569
117855,117.855,0.00448635
117873,117.873,0.00448697
117891,117.891,0.0044876
117909,117.909,0.00448822
117927,117.927,0.00448884
117945,117.945,0.00448947
117964,117.964,0.00449012
117982,117.982,0.00449075
118000,118,0.00449137
118018,118.018,0.00449199
118036,118.036,0.00449261
118055,118.055,0.00449327
118073,118.073,0.00449389
118091,118.091,0.00449451
118109,118.109,0.00449513
118127,118.127,0.00449575
118145,118.145,0.00449637
118164,118.164,0.00449703
118182,118.182,0.00449765
118200,118.2,0.00449827
118218,118.218,0.00449889
118236,118.236,0.00449951
118255,118.255,0.00450016
118273,118.273,0.00450078
118291,118.291,0.0045014
118309,118.309,0.00450202
118327,118.327,0.00450264
118345,118.345,0.00450325
118364,118.364,0.00450391
118382,118.382,0.00450452
118400,118.4,0.00450514
118418,118.418,0.00450576
118436,118.436,0.00450637
118455,118.455,0.00450702
118473,118.473,0.00450764
118491,118.491,0.00450826
118509,118.509,0.00450887
118527,118.527,0.00450949
118545,118.545,0.0045101
118564,118.564,0.00451075
118582,118.582,0.00451137
118600,118.6,0.00451198
118618,118.618,0.0045126
118636,118.636,0.00451321
118655,118.655,0.00451386
118673,118.673,0.00451447
118691,118.691,0.00451509
118709,118.709,0.0045157
118727,118.727,0.00451631
118745,118.745,0.00451693
118764,118.764,0.00451757
118782,118.782,0.00451819
118800,118.8,0.0045188
118818,118.818,0.00451941
118836,118.836,0.00452002
118855,118.855,0.00452067
118873,118.873,0.00452128
118891,118.891,0.00452189
118909,118.909,0.0045225
118927,118.927,0.00452311
118945,118.945,0.00452372
118964,118.964,0.00452436
118982,118.982,0.00452497
119000,119,0.00452558
119018,119.018,0.00452619
119036,119.036,0.0045268
119055,119.055,0.00452744
119073,119.073,0.00452805
119091,119.091,0.00452866
119109,119.109,0.00452927
119127,119.127,0.00452988
119145,119.145,0.00453049
119164,119.164,0.00453113
119182,119.182,0.00453173
119200,119.2,0.00453234
119218,119.218,0.00453295
119236,119.236,0.00453355
119255,119.255,0.00453419
119273,119.273,0.0045348
119291,119.291,0.00453541
119309,119.309,0.00453601
119327,119.327,0.00453662
119345,119.345,0.00453722
119364,119.364,0.00453786
119382,119.382,0.00453846
119400,119.4,0.00453907
119418,119.418,0.00453967
119436,119.436,0.00454028
119455,119.455,0.00454091
119473,119.473,0.00454152
119491,119.491,0.00454212
119509,119.509,0.00454272
119527,119.527,0.00454333
119545,119.545,0.00454393
119564,119.564,0.00454456
119582,119.582,0.00454517
119600,119.6,0.00454577
119618,119.618,0.00454637
119636,119.636,0.00454697
119655,119.655,0.00454761
119673,119.673,0.00454821
119691,119.691,0.00454881
119709,119.709,0.00454941
119727,119.727,0.00455001
119745,119.745,0.00455061
119764,119.764,0.00455124
119782,119.782,0.00455184
119800,119.8,0.00455244
119818,119.818,0.00455304
119836,119.836,0.00455364
119855,119.855,0.00455427
119873,119.873,0.00455487
119891,119.891,0.00455546
119909,119.909,0.00455606
119927,119.927,0.00455666
119945,119.945,0.00455726
119964,119.964,0.00455789
119982,119.982,0.00455848
120000,120,0.00455908
120018,120.018,0.00455968
120036,120.036,0.00456027
120055,120.055,0.0045609
120073,120.073,0.0045615
120091,120.091,0.00456209
120109,120.109,0.00456269
120127,120.127,0.00456328
120145,120.145,0.00456388
120164,120.164,0.0045645
120182,120.182,0.0045651
120200,120.2,0.00456569
120218,120.218,0.00456629
120236,120.236,0.00456688
120255,120.255,0.00456751
120273,120.273,0.0045681
120291,120.291,0.00456869
120309,120.309,0.00456928
120327,120.327,0.00456988
120345,120.345,0.00457047
120364,120.364,0.00457109
120382,120.382,0.00457168
120400,120.4,0.00457228
120418,120.418,0.00457287
120436,120.436,0.00457346
120455,120.455,0.00457408
120473,120.473,0.00457467
120491,120.491,0.00457526
120509,120.509,0.00457585
120527,120.527,0.00457644
120545,120.545,0.00457703
120564,120.564,0.00457765
120582,120.582,0.00457824
120600,120.6,0.00457883
120618,120.618,0.00457942
120636,120.636,0.00458001
120655,120.655,0.00458063
120673,120.673,0.00458121
120691,120.691,0.0045818
120709,120.709,0.00458239
120727,120.727,0.00458297
120745,120.745,0.00458356
120764,120.764,0.00458418
120782,120.782,0.00458477
120800,120.8,0.00458535
120818,120.818,0.00458594
120836,120.836,0.00458652
120855,120.855,0.00458714
120873,120.873,0.00458773
120891,120.891,0.00458831
120909,120.909,0.0045889
120927,120.927,0.00458948
120945,120.945,0.00459006
120964,120.964,0.00459068
120982,120.982,0.00459126
121000,121,0.00459185
121018,121.018,0.00459243
121036,121.036,0.00459301
121055,121.055,0.00459363
121073,121.073,0.00459421
121091,121.091,0.00459479
121109,121.109,0.00459537
121127,121.127,0.00459595
121145,121.145,0.00459654
121164,121.164,0.00459715
121182,121.182,0.00459773
121200,121.2,0.00459831
121218,121.218,0.00459889
121236,121.236,0.00459947
121255,121.255,0.00460008
121273,121.273,0.00460066
121291,121.291,0.00460124
121309,121.309,0.00460182
121327,121.327,0.0046024
121345,121.345,0.00460298
121364,121.364,0.00460359
121382,121.382,0.00460417
121400,121.4,0.00460474
121418,121.418,0.00460532
121436,121.436,0.0046059
121455,121.455,0.00460651
121473,121.473,0.00460709
121491,121.491,0.00460766
121509,121.509,0.00460824
121527,121.527,0.00460882
121545,121.545,0.00460939
121564,121.564,0.00461
121582,121.582,0.00461057
121600,121.6,0.00461115
121618,121.618,0.00461172
121636,121.636,0.0046123
121655,121.655,0.00461291
121673,121.673,0.00461348
121691,121.691,0.00461405
121709,121.709,0.00461463
121727,121.727,0.0046152
121745,121.745,0.00461577
121764,121.764,0.00461638
121782,121.782,0.00461695
121800,121.8,0.00461752
121818,121.818,0.0046181
121836,121.836,0.00461867
121855,121.855,0.00461927
121873,121.873,0.00461984
121891,121.891,0.00462041
121909,121.909,0.00462098
121927,121.927,0.00462156
121945,121.945,0.00462213
121964,121.964,0.00462273
121982,121.982,0.0046233
122000,122,0.00462387
122018,122.018,0.00462444
122036,122.036,0.00462501
122055,122.055,0.00462561
122073,122.073,0.00462618
122091,122.091,0.00462674
122109,122.109,0.00462731
122127,122.127,0.00462788
122145,122.145,0.00462845
122164,122.164,0.00462905
122182,122.182,0.00462961
122200,122.2,0.00463018
122218,122.218,0.00463075
122236,122.236,0.00463131
122255,122.255,0.00463191
122273,122.273,0.00463248
122291,122.291,0.00463304
122309,122.309,0.00463361
122327,122.327,0.00463417
122345,122.345,0.00463474
122364,122.364,0.00463534
122382,122.382,0.0046359
122400,122.4,0.00463646
122418,122.418,0.00463703
122436,122.436,0.00463759
122455,122.455,0.00463819
122473,122.473,0.00463875
122491,122.491,0.00463931
122509,122.509,0.00463988
122527,122.527,0.00464044
122545,122.545,0.004641
122564,122.564,0.00464159
122582,122.582,0.00464216
122600,122.6,0.00464272
122618,122.618,0.00464328
122636,122.636,0.00464384
122655,122.655,0.00464443
122673,122.673,0.00464499
122691,122.691,0.00464555
122709,122.709,0.00464611
122727,122.727,0.00464667
122745,122.745,0.00464723
122764,122.764,0.00464782
122782,122.782,0.00464838
122800,122.8,0.00464894
122818,122.818,0.0046495
122836,122.836,0.00465006
122855,122.855,0.00465064
122873,122.873,0.0046512
122891,122.891,0.00465176
122909,122.909,0.00465232
122927,122.927,0.00465287
122945,122.945,0.00465343
122964,122.964,0.00465402
122982,122.982,0.00465457
123000,123,0.00465513
123018,123.018,0.00465569
123036,123.036,0.00465624
123055,123.055,0.00465683
123073,123.073,0.00465738
123091,123.091,0.00465794
123109,123.109,0.00465849
123127,123.127,0.00465905
123145,123.145,0.0046596
123164,123.164,0.00466018
123182,123.182,0.00466074
123200,123.2,0.00466129
123218,123.218,0.00466184
123236,123.236,0.0046624
123255,123.255,0.00466298
123273,123.273,0.00466353
123291,123.291,0.00466408
123309,123.309,0.00466464
123327,123.327,0.00466519
123345,123.345,0.00466574
123364,123.364,0.00466632
123382,123.382,0.00466687
123400,123.4,0.00466742
123418,123.418,0.00466797
123436,123.436,0.00466852
123455,123.455,0.0046691
123473,123.473,0.00466965
123491,123.491,0.0046702
123509,123.509,0.00467075
123527,123.527,0.0046713
123545,123.545,0.00467184
123564,123.564,0.00467242
123582,123.582,0.00467297
123600,123.6,0.00467352
123618,123.618,0.00467407
123636,123.636,0.00467461
123655,123.655,0.00467519
123673,123.673,0.00467574
123691,123.691,0.00467628
123709,123.709,0.00467683
123727,123.727,0.00467738
123745,123.745,0.00467792
123764,123.764,0.0046785
123782,123.782,0.00467904
123800,123.8,0.00467959
123818,123.818,0.00468013
123836,123.836,0.00468067
123855,123.855,0.00468125
123873,123.873,0.00468179
123891,123.891,0.00468234
123909,123.909,0.00468288
123927,123.927,0.00468342
123945,123.945,0.00468397
123964,123.964,0.00468454
123982,123.982,0.00468508
124000,124,0.00468562
124018,124.018,0.00468616
124036,124.036,0.00468671
124055,124.055,0.00468728
124073,124.073,0.00468782
124091,124.091,0.00468836
124109,124.109,0.0046889
124127,124.127,0.00468944
124145,124.145,0.00468998
124164,124.164,0.00469055
124182,124.182,0.00469109
124200,124.2,0.00469163
124218,124.218,0.00469217
124236,124.236,0.0046927
124255,124.255,0.00469327
124273,124.273,0.00469381
124291,124.291,0.00469435
124309,124.309,0.00469489
124327,124.327,0.00469542
124345,124.345,0.00469596
124364,124.364,0.00469653
124382,124.382,0.00469706
124400,124.4,0.0046976
124418,124.418,0.00469814
124436,124.436,0.00469867
124455,124.455,0.00469924
124473,124.473,0.00469977
124491,124.491,0.00470031
124509,124.509,0.00470084
124527,124.527,0.00470138
124545,124.545,0.00470191
124564,124.564,0.00470248
124582,124.582,0.00470301
124600,124.6,0.00470354
124618,124.618,0.00470408
124636,124.636,0.00470461
124655,124.655,0.00470517
124673,124.673,0.0047057
124691,124.691,0.00470624
124709,124.709,0.00470677
124727,124.727,0.0047073
124745,124.745,0.00470783
124764,124.764,0.00470839
124782,124.782,0.00470892
124800,124.8,0.00470945
124818,124.818,0.00470998
124836,124.836,0.00471051
124855,124.855,0.00471107
124873,124.873,0.0047116
124891,124.891,0.00471213
124909,124.909,0.00471266
124927,124.927,0.00471319
124945,124.945,0.00471372
124964,124.964,0.00471428
124982,124.982,0.0047148
125000,125,0.00471533
125018,125.018,0.00471586
125036,125.036,0.00471639
125055,125.055,0.00471694
125073,125.073,0.00471747
125091,125.091,0.004718
125109,125.109,0.00471852
125127,125.127,0.00471905
125145,125.145,0.00471957
125164,125.164,0.00472013
125182,125.182,0.00472065
125200,125.2,0.00472118
125218,125.218,0.0047217
125236,125.236,0.00472223
125255,125.255,0.00472278
125273,125.273,0.0047233
125291,125.291,0.00472383
125309,125.309,0.00472435
125327,125.327,0.00472487
125345,125.345,0.0047254
125364,125.364,0.00472595
125382,125.382,0.00472647
125400,125.4,0.00472699
125418,125.418,0.00472752
125436,125.436,0.00472804
125455,125.455,0.00472859
125473,125.473,0.00472911
125491,125.491,0.00472963
125509,125.509,0.00473015
125527,125.527,0.00473067
125545,125.545,0.00473119
125564,125.564,0.00473174
125582,125.582,0.00473226
125600,125.6,0.00473278
125618,125.618,0.0047333
125636,125.636,0.00473381
125655,125.655,0.00473436
125673,125.673,0.00473488
125691,125.691,0.0047354
125709,125.709,0.00473591
125727,125.727,0.00473643
125745,125.745,0.00473695
125764,125.764,0.00473749
125782,125.782,0.00473801
125800,125.8,0.00473853
125818,125.818,0.00473904
125836,125.836,0.00473956
125855,125.855,0.0047401
125873,125.873,0.00474062
125891,125.891,0.00474113
125909,125.909,0.00474165
125927,125.927,0.00474216
125945,125.945,0.00474268
125964,125.964,0.00474322
125982,125.982,0.00474373
126000,126,0.00474425
126018,126.018,0.00474476
126036,126.036,0.00474527
126055,126.055,0.00474581
126073,126.073,0.00474633
126091,126.091,0.00474684
126109,126.109,0.00474735
126127,126.127,0.00474786
126145,126.145,0.00474837
126164,126.164,0.00474891
126182,126.182,0.00474942
126200,126.2,0.00474993
126218,126.218,0.00475044
126236,126.236,0.00475095
126255,126.255,0.00475149
126273,126.273,0.004752
126291,126.291,0.00475251
126309,126.309,0.00475302
126327,126.327,0.00475353
126345,126.345,0.00475404
126364,126.364,0.00475457
126382,126.382,0.00475508
126400,126.4,0.00475559
126418,126.418,0.00475609
126436,126.436,0.0047566
126455,126.455,0.00475714
126473,126.473,0.00475764
126491,126.491,0.00475815
126509,126.509,0.00475865
126527,126.527,0.00475916
126545,126.545,0.00475967
126564,126.564,0.0047602
126582,126.582,0.0047607
126600,126.6,0.00476121
126618,126.618,0.00476171
126636,126.636,0.00476222
126655,126.655,0.00476275
126673,126.673,0.00476325
126691,126.691,0.00476376
126709,126.709,0.00476426
126727,126.727,0.00476476
126745,126.745,0.00476526
126764,126.764,0.00476579
126782,126.782,0.0047663
126800,126.8,0.0047668
126818,126.818,0.0047673
126836,126.836,0.0047678
126855,126.855,0.00476833
126873,126.873,0.00476883
126891,126.891,0.00476933
126909,126.909,0.00476983
126927,126.927,0.00477033
126945,126.945,0.00477083
126964,126.964,0.00477136
126982,126.982,0.00477186
127000,127,0.00477235
127018,127.018,0.00477285
127036,127.036,0.00477335
127055,127.055,0.00477388
127073,127.073,0.00477437
127091,127.091,0.00477487
127109,127.109,0.00477537
127127,127.127,0.00477587
127145,127.145,0.00477636
127164,127.164,0.00477689
127182,127.182,0.00477738
127200,127.2,0.00477788
127218,127.218,0.00477837
127236,127.236,0.00477887
127255,127.255,0.00477939
127273,127.273,0.00477989
127291,127.291,0.00478038
127309,127.309,0.00478088
127327,127.327,0.00478137
127345,127.345,0.00478186
127364,127.364,0.00478238
127382,127.382,0.00478288
127400,127.4,0.00478337
127418,127.418,0.00478386
127436,127.436,0.00478435
127455,127.455,0.00478487
127473,127.473,0.00478537
127491,127.491,0.00478586
127509,127.509,0.00478635
127527,127.527,0.00478684
127545,127.545,0.00478733
127564,127.564,0.00478785
127582,127.582,0.00478834
127600,127.6,0.00478883
127618,127.618,0.00478932
127636,127.636,0.00478981
